"","coefficient","posterior.mean","lower","upper","sd","model","species"
"dragonfliesAnisoptera_emergentGrass","emergentGrass","0.0219118651375641","-0.556761972976839","0.753746488628211","0.341714995428265","Clark","dragonflies__Anisoptera"
"dragonfliesAnisoptera_ivyLeafedDuckweedLemnaTriscula","ivyLeafedDuckweedLemnaTriscula","-0.348393142811059","-1.30666958710791","0.56275393040279","0.496147550357551","Clark","dragonflies__Anisoptera"
"dragonfliesAnisoptera_bulrushesTypha","bulrushesTypha","-0.0651012692446629","-0.536275046791366","0.470953142943519","0.257566631332","Clark","dragonflies__Anisoptera"
"dragonfliesAnisoptera_reedsPhragmites","reedsPhragmites","-0.112340692455402","-0.428934561333833","0.235185608389461","0.165867664832183","Clark","dragonflies__Anisoptera"
"dragonfliesAnisoptera_marestailHippuris","marestailHippuris","-0.0464691953222633","-0.40624570857707","0.350641074631379","0.197627144144883","Clark","dragonflies__Anisoptera"
"dragonfliesAnisoptera_commonDuckweedLemnaMinor","commonDuckweedLemnaMinor","0.186694380663727","-0.276452800567618","0.710734617526448","0.258744693872318","Clark","dragonflies__Anisoptera"
"mayfliesEphemeroptera_intercept","intercept","-5.21596284244064","-8.30721283872142","-2.2451805055685","1.61712440187163","Clark","mayflies__Ephemeroptera"
"mayfliesEphemeroptera_depthCM","depthCM","-0.00228119003633188","-0.015428213625071","0.0129211521319403","0.00752927007919313","Clark","mayflies__Ephemeroptera"
"mayfliesEphemeroptera_temperatureC","temperatureC","0.210825584502712","0.0831563767788361","0.360172359024876","0.0717683369719861","Clark","mayflies__Ephemeroptera"
"mayfliesEphemeroptera_oxidationReductionPotentialMv","oxidationReductionPotentialMv","-5.41272589326126e-05","-0.00442747290986594","0.00442329467667585","0.00242333408292141","Clark","mayflies__Ephemeroptera"
"mayfliesEphemeroptera_salinityPPT","salinityPPT","-0.0259810788645917","-0.0752724136633947","0.0302017697491524","0.0268916974802643","Clark","mayflies__Ephemeroptera"
"mayfliesEphemeroptera_waterCrowfootRanunculus","waterCrowfootRanunculus","0.168128818967425","-0.247702610752046","0.693389240245801","0.225959089473063","Clark","mayflies__Ephemeroptera"
"mayfliesEphemeroptera_rushesJuncusOrScirpus","rushesJuncusOrScirpus","0.30635418589613","-0.24640838526729","0.926223577580611","0.295961217860713","Clark","mayflies__Ephemeroptera"
"mayfliesEphemeroptera_filamentousAlgae","filamentousAlgae","0.172234559475418","-0.226117991118009","0.510002526912654","0.187046656914763","Clark","mayflies__Ephemeroptera"
"mayfliesEphemeroptera_emergentGrass","emergentGrass","-0.0650089697317618","-0.849811794009474","0.754607360089269","0.451222207849461","Clark","mayflies__Ephemeroptera"
"mayfliesEphemeroptera_ivyLeafedDuckweedLemnaTriscula","ivyLeafedDuckweedLemnaTriscula","3.36304845209311","0.677146411223498","5.10555761567421","1.03179769723082","Clark","mayflies__Ephemeroptera"
"mayfliesEphemeroptera_bulrushesTypha","bulrushesTypha","0.755086292758135","-0.0756239630176926","1.41451107530883","0.382129784801065","Clark","mayflies__Ephemeroptera"
"mayfliesEphemeroptera_reedsPhragmites","reedsPhragmites","-0.0861349999731408","-0.529960884498141","0.309898722535934","0.229175701776719","Clark","mayflies__Ephemeroptera"
"mayfliesEphemeroptera_marestailHippuris","marestailHippuris","-0.109970470847889","-0.656546399073552","0.513397132079117","0.283606284174737","Clark","mayflies__Ephemeroptera"
"mayfliesEphemeroptera_commonDuckweedLemnaMinor","commonDuckweedLemnaMinor","0.575965090334208","-0.00801983604021906","1.22024825969924","0.317275887196838","Clark","mayflies__Ephemeroptera"
"newtsPleurodelinae_intercept","intercept","-0.421668776281634","-1.95912001341685","1.37247996789096","0.928199097695965","Clark","newts__Pleurodelinae"
"newtsPleurodelinae_depthCM","depthCM","-0.00530062547636018","-0.013106024870719","0.00318385145966792","0.00449314677296242","Clark","newts__Pleurodelinae"
"newtsPleurodelinae_temperatureC","temperatureC","-0.057812600945546","-0.129634986157271","0.015437830151128","0.039257805945553","Clark","newts__Pleurodelinae"
"newtsPleurodelinae_oxidationReductionPotentialMv","oxidationReductionPotentialMv","0.000383152730303815","-0.00244460712984893","0.00322427840343762","0.00147791237394286","Clark","newts__Pleurodelinae"
"newtsPleurodelinae_salinityPPT","salinityPPT","0.00627872475686217","-0.0224868073271963","0.037172059937151","0.0136341773318286","Clark","newts__Pleurodelinae"
"newtsPleurodelinae_waterCrowfootRanunculus","waterCrowfootRanunculus","-0.0279259909143387","-0.262353611320863","0.231895914305886","0.133613244352222","Clark","newts__Pleurodelinae"
"newtsPleurodelinae_rushesJuncusOrScirpus","rushesJuncusOrScirpus","0.0973230772491068","-0.215326787776305","0.434124921896325","0.16265132569971","Clark","newts__Pleurodelinae"
"newtsPleurodelinae_filamentousAlgae","filamentousAlgae","0.150620477404944","-0.0977351270408428","0.352554866326828","0.114607152772588","Clark","newts__Pleurodelinae"
"newtsPleurodelinae_emergentGrass","emergentGrass","-0.0428682652756669","-0.483971159917349","0.481895283332893","0.239534478477087","Clark","newts__Pleurodelinae"
"newtsPleurodelinae_ivyLeafedDuckweedLemnaTriscula","ivyLeafedDuckweedLemnaTriscula","-0.258658056301091","-0.881612200132164","0.386277089882375","0.343246402434709","Clark","newts__Pleurodelinae"
"newtsPleurodelinae_bulrushesTypha","bulrushesTypha","-0.0646605049768517","-0.412874007130605","0.308152435230907","0.189709903209182","Clark","newts__Pleurodelinae"
"newtsPleurodelinae_reedsPhragmites","reedsPhragmites","-0.0055662867017272","-0.250978130448611","0.234022608362295","0.124017526468132","Clark","newts__Pleurodelinae"
"newtsPleurodelinae_marestailHippuris","marestailHippuris","0.0210736619801373","-0.268724522174505","0.33573187402301","0.15305115195645","Clark","newts__Pleurodelinae"
"newtsPleurodelinae_commonDuckweedLemnaMinor","commonDuckweedLemnaMinor","0.148003174886058","-0.232101230520479","0.541426184832559","0.1923165989303","Clark","newts__Pleurodelinae"
"fish_intercept","intercept","1.31377030838426","-1.05176312508446","3.90107626418751","1.27152132608556","Clark","fish"
"fish_depthCM","depthCM","-0.0100794529532825","-0.0227338120483134","0.00326081084110453","0.00646636698084379","Clark","fish"
"fish_temperatureC","temperatureC","-0.115258325482042","-0.226855630465553","-0.0158904832145709","0.054963728667951","Clark","fish"
"fish_oxidationReductionPotentialMv","oxidationReductionPotentialMv","-0.000753576322009763","-0.00475155295267264","0.00328956400542442","0.00213718413415965","Clark","fish"
"fish_salinityPPT","salinityPPT","-0.00302756272392386","-0.0364945170914317","0.0345540704847727","0.0190241958543038","Clark","fish"
"fish_waterCrowfootRanunculus","waterCrowfootRanunculus","0.415719808592579","0.0690252645441676","0.852632128905241","0.185508473120807","Clark","fish"
"fish_rushesJuncusOrScirpus","rushesJuncusOrScirpus","0.0369973497697274","-0.402885392905048","0.500900199779082","0.248036792178658","Clark","fish"
"fish_filamentousAlgae","filamentousAlgae","-0.0364468032587606","-0.361089421538384","0.315477947154523","0.165286099352147","Clark","fish"
"fish_emergentGrass","emergentGrass","-0.28811326584108","-0.985655557234585","0.418174229741494","0.369037541894912","Clark","fish"
"fish_ivyLeafedDuckweedLemnaTriscula","ivyLeafedDuckweedLemnaTriscula","-0.194253568737053","-1.13845786177829","0.631006737650386","0.495798609834652","Clark","fish"
"fish_bulrushesTypha","bulrushesTypha","-0.272282767551229","-0.776963125533087","0.247245939098407","0.272876323785467","Clark","fish"
"fish_reedsPhragmites","reedsPhragmites","-0.0136797267176861","-0.389142703632202","0.368354437509789","0.207383202446891","Clark","fish"
"fish_marestailHippuris","marestailHippuris","0.365806741764724","-0.068978893854002","0.850879166966167","0.233935459029833","Clark","fish"
"fish_commonDuckweedLemnaMinor","commonDuckweedLemnaMinor","-0.118030719701126","-0.637986107932291","0.370600949096092","0.272043055467795","Clark","fish"
"saucerbugsIlyocoris_intercept","intercept","-1.72077975958709","-4.70509345451235","0.807603897030786","1.44343606872073","Clark","saucer_bugs__Ilyocoris"
"saucerbugsIlyocoris_depthCM","depthCM","-0.000744868064822723","-0.0146713442338156","0.0128312541504411","0.00740579102554373","Clark","saucer_bugs__Ilyocoris"
"saucerbugsIlyocoris_temperatureC","temperatureC","0.0187775747924622","-0.0953201883236218","0.139896611040689","0.0630627124140131","Clark","saucer_bugs__Ilyocoris"
"saucerbugsIlyocoris_oxidationReductionPotentialMv","oxidationReductionPotentialMv","-0.000212338402396697","-0.00521461726069193","0.0037811184762061","0.00250822558415186","Clark","saucer_bugs__Ilyocoris"
"saucerbugsIlyocoris_salinityPPT","salinityPPT","-0.0043366717697021","-0.0512754440584044","0.0538097501003744","0.0246608661908067","Clark","saucer_bugs__Ilyocoris"
"saucerbugsIlyocoris_waterCrowfootRanunculus","waterCrowfootRanunculus","0.754596593877877","0.339656900679929","1.15144962923291","0.214895862542675","Clark","saucer_bugs__Ilyocoris"
"saucerbugsIlyocoris_rushesJuncusOrScirpus","rushesJuncusOrScirpus","0.288301937460774","-0.364125672352304","1.02481238813938","0.333311914236018","Clark","saucer_bugs__Ilyocoris"
"saucerbugsIlyocoris_filamentousAlgae","filamentousAlgae","0.617124154062968","0.248226908340254","0.973992470011354","0.204075632565706","Clark","saucer_bugs__Ilyocoris"
"saucerbugsIlyocoris_emergentGrass","emergentGrass","0.437468354641685","-0.320931503311564","1.13370487490878","0.400609109235649","Clark","saucer_bugs__Ilyocoris"
"saucerbugsIlyocoris_ivyLeafedDuckweedLemnaTriscula","ivyLeafedDuckweedLemnaTriscula","2.05298742004602","0.911385846662233","3.37156384399208","0.665592895580169","Clark","saucer_bugs__Ilyocoris"
"saucerbugsIlyocoris_bulrushesTypha","bulrushesTypha","-0.46704113842261","-1.09755072386649","0.23712320109972","0.34279043476636","Clark","saucer_bugs__Ilyocoris"
"saucerbugsIlyocoris_reedsPhragmites","reedsPhragmites","0.373125474299565","-0.11909054911026","0.82126367111506","0.237977971138288","Clark","saucer_bugs__Ilyocoris"
"saucerbugsIlyocoris_marestailHippuris","marestailHippuris","-0.0691229344017239","-0.520026899583829","0.34277380896613","0.236387345697434","Clark","saucer_bugs__Ilyocoris"
"saucerbugsIlyocoris_commonDuckweedLemnaMinor","commonDuckweedLemnaMinor","0.812813710500289","0.283283672834575","1.48222668219132","0.32496096716898","Clark","saucer_bugs__Ilyocoris"
