"","coefficient","posterior.mean","lower","upper","sd","model","species"
"207","bulrushes__Typha","-1.48077054448422","-3.36781372554584","0.295646203958258","0.944365325422084","BayesComm","fish"
"208","reeds_Phragmites","-0.423594377155392","-1.64719203371417","0.703083712887021","0.599731485100313","BayesComm","fish"
"209","marestail__Hippuris","0.973898587847517","-0.00458468015693194","1.94408109888692","0.503495930923992","BayesComm","fish"
"210","common_duckweed__Lemna_minor","-0.207441228613643","-1.45930160767309","0.932535105578314","0.604924362219819","BayesComm","fish"
"211","intercept","-3.74608980212573","-6.79361308838448","-1.49183667123161","1.36754404917454","BayesComm","saucer_bugs__Ilyocoris"
"212","depth__cm","0.0813064474274493","-0.425428985043362","0.560350212572343","0.25558679954061","BayesComm","saucer_bugs__Ilyocoris"
"213","temperature__C","0.0933594855579927","-0.314102925771753","0.48977227677226","0.20360245675909","BayesComm","saucer_bugs__Ilyocoris"
"214","oxidation_reduction_potential__Mv","-0.0999244023532506","-0.573117027978522","0.399049444332273","0.252872979931031","BayesComm","saucer_bugs__Ilyocoris"
"215","salinity__ppt","-0.319181943463203","-1.12474501709909","0.3148702073586","0.373969143674279","BayesComm","saucer_bugs__Ilyocoris"
"216","water_crowfoot__Ranunculus","1.24929828975652","0.508225318579074","2.04832193605425","0.389368753188867","BayesComm","saucer_bugs__Ilyocoris"
"217","rushes__Juncus_or_Scirpus","1.04406834179002","-1.25072193861727","4.09042051094249","1.40099245780031","BayesComm","saucer_bugs__Ilyocoris"
"218","filamentous_algae","1.41393096344781","0.577030191107285","2.35023505443624","0.450593648625369","BayesComm","saucer_bugs__Ilyocoris"
"219","emergent_grass","-0.582556437541864","-2.36520639170834","1.06643408397378","0.875908230771542","BayesComm","saucer_bugs__Ilyocoris"
"220","ivy_leafed_duckweed__Lemna_trisulca","1.70781201252233","-0.689884374786054","4.73436500314417","1.36364633524074","BayesComm","saucer_bugs__Ilyocoris"
"221","bulrushes__Typha","-3.20730411617336","-7.18998522750372","-0.397028617742477","1.78796396882778","BayesComm","saucer_bugs__Ilyocoris"
"222","reeds_Phragmites","0.351811740996667","-0.648103175403343","1.30502511831011","0.498704433889304","BayesComm","saucer_bugs__Ilyocoris"
"223","marestail__Hippuris","-0.0471191050112736","-0.956942938960804","0.860762127437522","0.463289855747831","BayesComm","saucer_bugs__Ilyocoris"
"224","common_duckweed__Lemna_minor","1.19303373961048","0.119612266886595","2.24697873908758","0.544928126457068","BayesComm","saucer_bugs__Ilyocoris"
