"","coefficient","posterior.mean","lower","upper","sd","model","species"
"V814","filamentous_algae","0.213506243233799","-0.368522492653504","0.745833187125061","0.277359287816759","Pollock","fish"
"V914","emergent_grass","-0.54453637399139","-1.18333481664136","-0.0309595408745588","0.300171124424454","Pollock","fish"
"V1014","ivy_leafed_duckweed__Lemna_trisulca","-0.734626660841465","-2.33867803477419","0.320367477006415","0.638306204664896","Pollock","fish"
"V1116","bulrushes__Typha","-0.526006475879581","-1.52319210444532","0.2907605262857","0.486509187637724","Pollock","fish"
"V1214","reeds_Phragmites","0.0715462440461879","-0.466389482515444","0.557892049393732","0.257044570234828","Pollock","fish"
"V1314","marestail__Hippuris","0.340277070399462","-0.19884113965856","1.13073604518115","0.337809217205308","Pollock","fish"
"V1414","common_duckweed__Lemna_minor","0.368510217540921","-0.310212950685479","0.8648412395059","0.283210919700583","Pollock","fish"
"V153","intercept","-4.88283111558803","-10.4780576871678","-2.75112804591712","1.93833009662896","Pollock","saucer_bugs__Ilyocoris"
"V215","depth__cm","0.00294676220454842","-0.0143454692873613","0.0282793932837643","0.0118758402264369","Pollock","saucer_bugs__Ilyocoris"
"V315","temperature__C","0.133997664579936","0.0441224375558251","0.37888359352816","0.0880070019563002","Pollock","saucer_bugs__Ilyocoris"
"V415","oxidation_reduction_potential__Mv","0.000561376806238238","-0.00434871585113345","0.00516476309165517","0.00247870555045448","Pollock","saucer_bugs__Ilyocoris"
"V515","salinity__ppt","-0.0437214499958939","-0.150363242675782","0.0211293349577635","0.0453881681268281","Pollock","saucer_bugs__Ilyocoris"
"V615","water_crowfoot__Ranunculus","0.308023825581005","0.0820924164533756","0.716803014333396","0.159786935460697","Pollock","saucer_bugs__Ilyocoris"
"V715","rushes__Juncus_or_Scirpus","0.187131553087352","-0.277135060756046","0.761105616181792","0.25438284714222","Pollock","saucer_bugs__Ilyocoris"
"V815","filamentous_algae","1.20777020680974","0.686912168215006","1.79344007780657","0.291399128842187","Pollock","saucer_bugs__Ilyocoris"
"V915","emergent_grass","-0.360697529161285","-0.777474239534058","-0.00271720829921969","0.206206848513753","Pollock","saucer_bugs__Ilyocoris"
"V1015","ivy_leafed_duckweed__Lemna_trisulca","-0.218152444455028","-0.898045827478023","0.765354122374964","0.402188907166638","Pollock","saucer_bugs__Ilyocoris"
"V1117","bulrushes__Typha","-0.362261465701915","-0.98379104725617","0.226771761609478","0.308056371089368","Pollock","saucer_bugs__Ilyocoris"
"V1215","reeds_Phragmites","0.187369303821904","-0.172761771747463","0.672282160258131","0.208334052165792","Pollock","saucer_bugs__Ilyocoris"
"V1315","marestail__Hippuris","0.0753900118063704","-0.489731075057007","0.764309320863263","0.298225948680946","Pollock","saucer_bugs__Ilyocoris"
"V1415","common_duckweed__Lemna_minor","0.438116447430844","0.0739243200255403","1.00631204451858","0.227422456823908","Pollock","saucer_bugs__Ilyocoris"
